apt_id,region_id,apt_name,kapt_code,is_available,created_at,updated_at,is_deleted
1,10843,경희궁의아침4단지,A10021295,,,,f
2,10843,경희궁파크팰리스,A10021652,,,,f
3,10843,경희궁의아침3단지,A11007001,,,,f
4,10843,경희궁의아침2단지,A11087101,,,,f
5,10846,광화문스페이스본 아파트,A11005401,,,,f
6,10849,로얄팰리스스위트,A11014001,,,,f
7,10858,현대뜨레비앙,A11034001,,,,f
8,10862,낙원아파트,A10020992,,,,f
9,10882,효성주얼리시티아파트,A11041001,,,,f
10,10887,포레스트힐시티,A10027162,,,,f
11,10892,힐스테이트 창경궁,A10023586,,,,f
12,10764,명륜아남2차아파트,A10023741,,,,f
13,10764,명륜아남1차,A11052201,,,,f
14,10764,주상복합아남아파트,A11076701,,,,f
15,10767,창신이수아파트,A10021626,,,,f
16,10767,창신두산,A11054101,,,,f
17,10767,창신쌍용1단지,A11054301,,,,f
18,10767,창신쌍용아파트2단지,A11077101,,,,f
19,10768,숭인상가아파트,A10024713,,,,f
20,10768,종로청계힐스테이트,A11055002,,,,f
21,10768,롯데캐슬천지인,A11087601,,,,f
22,10768,종로센트레빌,A11087602,,,,f
23,10770,경희궁자이3단지,A10027105,,,,f
24,10772,경희궁자이2단지 아파트,A10027118,,,,f
25,10773,경희궁자이4단지주상복합,A10026940,,,,f
26,10774,경희궁자이1단지(임대아파트),A10026946,,,,f
27,10775,구기동 청구빌라,A10021355,,,,f
28,10775,동익빌라,A10024669,,,,f
29,10776,평창동 롯데캐슬로잔,A10021278,,,,f
30,10776,금강하이츠빌라,A10021787,,,,f
31,10776,금강주택,A10024780,,,,f
32,10776,평창삼성,A11001203,,,,f
33,10776,평창롯데,A11084601,,,,f
34,10780,경희궁 롯데캐슬아파트,A10025710,,,,f
35,10780,인왕산2차아이파크아파트,A10027708,,,,f
36,10780,무악현대임대아파트,A11008001,,,,f
37,10780,인왕산아이파크,A11081302,,,,f
38,10780,무악현대아파트,A11081503,,,,f
39,10799,남대문(양동) 단지,A10020414,,,,f
40,10802,남산SK리더스뷰,A10088101,,,,f
41,10802,남산롯데캐슬아이리스,A10088102,,,,f
42,10803,쌍용남산플래티넘,A10072501,,,,f
43,10813,남산센트럴자이,A10071301,,,,f
44,10813,충무로진양,A10086301,,,,f
45,10814,충무로엘크루메트로시티2,A10025223,,,,f
46,10815,세운푸르지오헤리시티,A10023352,,,,f
47,10815,인현신성,A10028201,,,,f
48,10817,힐스테이트 남산,A10022761,,,,f
49,10817,묵정아파트,A10026849,,,,f
50,10718,오렌지카운티 을지로,A10024327,,,,f
51,10720,힐스테이트세운센트럴2단지,A10023343,,,,f
52,10720,힐스테이트세운센트럴1단지,A10023356,,,,f
53,10726,한진그랑빌,A10021020,,,,f
54,10726,약수역 더시티,A10023488,,,,f
55,10726,신당KCC스위첸아파트,A10025372,,,,f
56,10726,신당 파인힐 하나유보라,A10025456,,,,f
57,10726,신당푸르지오,A10045001,,,,f
58,10726,청구e편한세상(분양),A10045002,,,,f
59,10726,신당남산타운임대,A10045301,,,,f
60,10726,신당남산타운(분양),A10045302,,,,f
61,10726,신당삼성임대,A10045401,,,,f
62,10726,약수하이츠아파트(임대),A10045402,,,,f
63,10726,신당삼성(분양),A10045403,,,,f
64,10726,신당약수하이츠,A10045404,,,,f
65,10726,신당현대,A10045601,,,,f
66,10726,파라다이스,A10078102,,,,f
67,10726,청구e편한세상임대,A10078103,,,,f
68,10726,래미안신당하이베르,A10078901,,,,f
69,10726,래미안신당하이베르임대,A10078902,,,,f
70,10727,동대문와이즈캐슬,A10095501,,,,f
71,10727,청계천두산위브더제니스,A10095502,,,,f
72,10729,황학코아루,A10024801,,,,f
73,10729,SH황학롯데캐슬베네치아,A10044001,,,,f
74,10729,롯데캐슬베네치아,A10044002,,,,f
75,10729,황학아크로타워,A10086801,,,,f
76,10731,정동상림원아파트,A10023548,,,,f
77,10731,삼정아트테라스정동,A10024359,,,,f
78,10732,순화동포스코더샵,A10024756,,,,f
79,10732,덕수궁롯데캐슬아파트,A10027364,,,,f
80,10735,더플레이스충정로,A10023788,,,,f
81,10735,중림삼성래미안아파트,A10085902,,,,f
82,10735,중림삼성사이버빌리지,A10085903,,,,f
83,10735,브라운스톤서울아파트,A10095301,,,,f
84,10737,엘아이지서울역리가,A10080701,,,,f
85,10738,서울역한라비발디센트럴아파트,A10026517,,,,f
86,10738,서울역센트럴자이아파트,A10026881,,,,f
87,10740,후암미주,A14019001,,,,f
88,10743,용산 남영역 롯데캐슬 헤리티지,A10020608,,,,f
89,10746,동부센트레빌아스테리움서울,A14070901,,,,f
90,10747,어반허브 서울스테이션,A10020656,,,,f
91,10751,용산원효루미니,A10023798,,,,f
92,10751,리첸시아용산,A14070301,,,,f
93,10751,용산더프라임,A14070302,,,,f
94,10753,신창세방리버하이빌,A14006001,,,,f
95,10754,한강타운,A14004001,,,,f
96,10754,리버힐삼성아파트,A14004002,,,,f
97,10754,산천리버힐제2,A14076401,,,,f
98,10755,sk청암대아파트,A10023464,,,,f
99,10755,청암자이,A14005001,,,,f
100,10757,풍전아파트,A10022232,,,,f
101,10757,원효산호,A14085002,,,,f
102,10757,원효로강변삼성스위트,A14085101,,,,f
103,10758,용산데시앙포레아파트,A10023858,,,,f
104,10758,용산롯데캐슬센터포레아파트,A10025533,,,,f
105,10758,용산kcc스위첸,A10025898,,,,f
106,10758,효창파크푸르지오,A14074101,,,,f
107,10758,효창한신,A14074102,,,,f
108,10759,도원삼성제2,A14007001,,,,f
109,10759,도원삼성래미안,A14007002,,,,f
110,10760,브라운스톤용산,A14083101,,,,f
111,10761,용산지오베르크,A10026183,,,,f
112,10761,용산 KCC 웰츠타워,A10027901,,,,f
113,10761,용산아크로타워,A14010001,,,,f
114,10761,이안용산프리미어,A14010002,,,,f
115,10761,용산CJ나인파크,A14010003,,,,f
116,10762,용산e편한세상,A14009001,,,,f
117,10692,대우월드마크용산,A14001101,,,,f
118,10692,용산파크자이,A14075201,,,,f
119,10693,한강로대우아이빌,A10021269,,,,f
120,10693,용산파크 이편한세상,A10023195,,,,f
121,10693,용산 베르디움 프렌즈,A10024333,,,,f
122,10693,아스테리움용산,A10026719,,,,f
123,10693,용산푸르지오써밋,A10026759,,,,f
124,10693,래미안용산아파트,A10026922,,,,f
125,10693,한강로벽산메가트리움,A14001201,,,,f
126,10695,파크타워,A14002501,,,,f
127,10696,에피소드용산241,A10022504,,,,f
128,10696,용산센트럴파크,A10024691,,,,f
129,10696,한강로쌍용스윗닷홈아파트,A10025626,,,,f
130,10696,용산시티파크1단지,A14001303,,,,f
131,10696,한강로우림필유,A14074501,,,,f
132,10696,시티파크2단지,A14088201,,,,f
133,10696,한강트럼프월드3차,A14088302,,,,f
134,10697,동원베네스트 아파트,A10022800,,,,f
135,10697,빌라맨션아파트,A10023360,,,,f
136,10697,래미안첼리투스,A10027908,,,,f
137,10697,동부이촌동우성,A14003001,,,,f
138,10697,이촌왕궁,A14003002,,,,f
139,10697,한강삼익,A14003003,,,,f
140,10697,이촌동부센트레빌,A14003004,,,,f
141,10697,이촌동아그린아파트,A14003006,,,,f
142,10697,LG한강자이,A14003007,,,,f
143,10697,이촌한강맨션,A14003008,,,,f
144,10697,이촌반도,A14003101,,,,f
145,10697,이촌동삼성리버스위트,A14003104,,,,f
146,10697,한강대우,A14003105,,,,f
147,10697,이촌강촌아파트,A14003106,,,,f
148,10697,한가람아파트,A14072701,,,,f
149,10697,이촌,A14072702,,,,f
150,10697,북한강성원아파트,A14072901,,,,f
151,10697,점보,A14077401,,,,f
152,10697,현대한강,A14085501,,,,f
153,10697,이촌대림,A14090902,,,,f
154,10698,이태원주공아파트,A10027425,,,,f
155,10698,청화아파트,A14086001,,,,f
156,10698,이태원남산대림,A14086101,,,,f
157,10699,한성아파트,A10021339,,,,f
158,10699,동원베네스트,A10021637,,,,f
159,10699,한남동현대하이페리온아파트,A10022228,,,,f
160,10699,한남리버탑아파트,A10023379,,,,f
161,10699,나인원 한남,A10025192,,,,f
162,10699,한남아이파크,A10027071,,,,f
163,10699,한남동리첸시아,A14021001,,,,f
164,10699,한남힐스테이트,A14077901,,,,f
165,10699,한남더힐,A14077902,,,,f
166,10700,용산푸르지오파크타운,A14080901,,,,f
167,10701,서빙고 그린파크 아파트,A10022221,,,,f
168,10701,서빙고금호베스트빌,A14024001,,,,f
169,10701,서빙고신동아,A14024002,,,,f
170,10704,보광삼성리버빌,A14082302,,,,f
171,10704,신동아아파트,A14082601,,,,f
172,10671,텐즈힐2구역,A13373301,,,,f
173,10671,왕십리텐즈힐2구역214동,A13373302,,,,f
174,10672,왕십리 자이 아파트,A10026900,,,,f
175,10672,센트라스,A10027289,,,,f
176,10672,서울 왕십리 KCC스위첸아파트,A10027432,,,,f
177,10672,왕십리모노퍼스,A10027454,,,,f
178,10672,텐즈힐1단지,A10027920,,,,f
179,10672,왕십리텐즈힐1단지(임대),A10027969,,,,f
180,10672,청계벽산,A13302001,,,,f
181,10672,한진해모로,A13302201,,,,f
182,10672,하왕극동미라주,A13302203,,,,f
183,10672,하왕금호베스트빌,A13302204,,,,f
184,10672,왕십리풍림아이원,A13302206,,,,f
185,10672,하왕십리극동미라주2,A13377301,,,,f
186,10672,금호베스트빌아파트 제2관리사무소,A13377302,,,,f
187,10672,한신무학,A13385705,,,,f
188,10672,무학현대,A13385802,,,,f
189,10672,청계벽산아파트제2관리사무소,A13388001,,,,f
190,10673,청계대주파크빌,A10024762,,,,f
191,10674,성동삼성쉐르빌,A13370801,,,,f
192,10675,라봄성동청년안심주택,A10020365,,,,f
193,10675,왕십리 대성유니드 아파트,A13305002,,,,f
194,10675,청계미소지움,A13305003,,,,f
195,10675,마장SH-vill임대,A13305005,,,,f
196,10675,왕십리삼성,A13305006,,,,f
197,10675,마장세림,A13305007,,,,f
198,10675,왕십리중앙하이츠,A13381601,,,,f
199,10675,왕십리금호어울림아파트,A13381604,,,,f
200,10675,청계현대아파트,A13381608,,,,f
201,10676,사근벽산아파트,A10022058,,,,f
202,10676,사근중앙하이츠,A13381701,,,,f
203,10677,라체르보푸르지오써밋,A10020503,,,,f
204,10677,지웰홈스 왕십리,A10024464,,,,f
205,10677,서울숲행당푸르지오(임대),A10025685,,,,f
206,10677,행당두산위브아파트(임대),A10025686,,,,f
207,10677,서울숲리버뷰자이아파트,A10026207,,,,f
208,10677,행당두산,A13307001,,,,f
209,10677,서울숲행당푸르지오,A13307002,,,,f
210,10677,서울숲더샵,A13307003,,,,f
211,10677,서울숲삼부아파트,A13307101,,,,f
212,10677,행당브라운스톤,A13307201,,,,f
213,10677,신동아,A13307202,,,,f
214,10677,행당대림,A13307204,,,,f
215,10677,행당한신임대,A13373101,,,,f
216,10677,행당한진타운,A13377703,,,,f
217,10677,행당두산위브아파트,A13377901,,,,f
218,10677,행당대림제2,A13377902,,,,f
219,10677,행당한진타운제2,A13377903,,,,f
220,10677,서울숲한신더휴아파트,A13386702,,,,f
221,10678,응봉금호현대,A13308004,,,,f
222,10678,응봉대림1차,A13308005,,,,f
223,10678,응봉대림강변,A13376906,,,,f
224,10678,응봉대림2차,A13385202,,,,f
225,10678,서울숲리버그린동아,A13385301,,,,f
226,10678,응봉신동아,A13385303,,,,f
227,10679,e편한세상금호파크힐스,A10026418,,,,f
228,10679,신금호두산위브,A13309101,,,,f
229,10679,금호삼성래미안,A13309102,,,,f
230,10679,금호벽산(임대),A13309103,,,,f
231,10679,금호벽산,A13380104,,,,f
232,10680,신금호파크자이아파트,A10027602,,,,f
233,10680,금호센트럴자이,A13380301,,,,f
234,10680,래미안하이리버,A13380302,,,,f
235,10680,래미안하이리버제2임대,A13380303,,,,f
236,10681,금호한신휴플러스,A13309301,,,,f
237,10681,금호자이2차,A13379001,,,,f
238,10681,금호1차푸르지오,A13380602,,,,f
239,10681,금호두산,A13380703,,,,f
240,10682,서울숲르씨엘아파트,A10020977,,,,f
241,10682,브라운스톤 금호2차아파트,A10023252,,,,f
242,10682,힐스테이트서울숲리버,A10026470,,,,f
243,10682,금호동롯데아파트,A13309402,,,,f
244,10682,금호대우,A13309404,,,,f
245,10682,금호대우임대,A13378101,,,,f
246,10682,서울숲2차푸르지오,A13378102,,,,f
247,10682,서울숲2차푸르지오임대,A13378103,,,,f
248,10682,서울숲푸르지오,A13380803,,,,f
249,10682,브라운스톤금호아파트,A13380901,,,,f
250,10683,한남하이츠빌라,A10022640,,,,f
251,10683,옥수파크힐스아파트,A10026748,,,,f
252,10683,옥수극동,A13310004,,,,f
253,10683,한남하이츠,A13375901,,,,f
254,10683,옥수삼성,A13375902,,,,f
255,10683,옥수강변풍림아이원,A13375903,,,,f
256,10683,옥수하이츠제2,A13375904,,,,f
257,10683,옥수삼성임대,A13375905,,,,f
258,10683,어울림더리버아파트,A13375906,,,,f
259,10683,래미안옥수리버젠,A13375907,,,,f
260,10683,래미안옥수리버젠제2임대,A13375908,,,,f
261,10683,극동옥정,A13375909,,,,f
262,10683,옥수현대,A13376702,,,,f
263,10683,옥수중앙하이츠,A13383801,,,,f
264,10683,옥수극동그린아파트,A13384403,,,,f
265,10684,서울숲 아이파크 리버포레2차,A10020345,,,,f
266,10684,서울숲아이파크리버포레,A10020907,,,,f
267,10684,강변동양아파트,A10021528,,,,f
268,10684,아크로 서울포레스트,A10024503,,,,f
269,10684,트리마제,A10026988,,,,f
270,10684,성수금호3차,A13311101,,,,f
271,10684,성수2차대우,A13372101,,,,f
272,10684,성수쌍용,A13372102,,,,f
273,10684,성수한진타운,A13376405,,,,f
274,10684,성수갤러리아포레,A13379401,,,,f
275,10684,성수현대그린,A13381902,,,,f
276,10684,서울숲대림아파트,A13382104,,,,f
277,10684,성수동아,A13382106,,,,f
278,10684,성수현대,A13382502,,,,f
279,10684,한양현대아파트,A13384301,,,,f
280,10684,뚝섬중앙하이츠빌,A13384303,,,,f
281,10684,성수동아그린,A13384304,,,,f
282,10684,강변건영,A13392307,,,,f
283,10685,강변임광아파트,A10020852,,,,f
284,10685,서울숲 금강아미움아파트,A10021167,,,,f
285,10685,성수강변금호타운아파트,A10021449,,,,f
286,10685,성수1차대우아파트,A10021638,,,,f
287,10685,성수강변현대아파트,A10021716,,,,f
288,10685,성수금호타운2차아파트,A10022325,,,,f
289,10685,성수신성아파트,A10023316,,,,f
290,10685,성수 대명루첸아파트,A10025101,,,,f
291,10685,성수두산위브,A13312101,,,,f
292,10685,성수롯데캐슬,A13312302,,,,f
293,10685,성수아이파크,A13312303,,,,f
294,10685,서울숲힐스테이트,A13378001,,,,f
295,10685,성수한강한신,A13382802,,,,f
296,10685,성수청구강변,A13383003,,,,f
297,10685,성수우방2차,A13383301,,,,f
298,10686,서울숲아이파크,A13316001,,,,f
299,10686,송정건영,A13383702,,,,f
300,10687,청계 sk view 아파트,A10020466,,,,f
301,10687,용답중앙하이츠아파트,A10022175,,,,f
302,10687,용답동힐데스하임 청년주택,A10024886,,,,f
303,10689,중곡아파트2단지,A10020402,,,,f
304,10689,리마크빌 군자,A10023395,,,,f
305,10689,중곡SK,A14322001,,,,f
306,10689,성원상떼빌,A14322002,,,,f
307,10691,아차산포레안아파트,A10021381,,,,f
308,10691,광진그랜드파크,A10023951,,,,f
309,10691,구의세양아파트,A10024667,,,,f
310,10691,세림리오빌아파트,A10025573,,,,f
311,10691,래미안 구의 파크스위트 아파트,A10025985,,,,f
312,10691,강변에스케이뷰,A10026874,,,,f
313,10691,구의현대7단지,A14320001,,,,f
314,10691,구의대림아크로리버,A14320002,,,,f
315,10691,구의현대13차폴라트리움,A14320003,,,,f
316,10691,구의강변우성,A14320302,,,,f
317,10691,구의현대프라임,A14320304,,,,f
318,10691,구의삼성쉐르빌,A14382101,,,,f
319,10691,구의현대6단지,A14383203,,,,f
320,10691,구의현대2단지,A14383205,,,,f
321,10656,포제스한강,A10020376,,,,f
322,10656,광장 유진스웰,A10023281,,,,f
323,10656,광장자이아파트,A10024751,,,,f
324,10656,상록타워 아파트,A10026162,,,,f
325,10656,광장11현대홈타운,A14321001,,,,f
326,10656,광장힐스테이트,A14375301,,,,f
327,10656,워커힐푸르지오,A14375302,,,,f
328,10656,현대홈타운12차,A14375303,,,,f
329,10656,워커힐아파트,A14380211,,,,f
330,10656,광장극동1차,A14380409,,,,f
331,10656,극동2차아파트,A14380414,,,,f
332,10656,광장신동아파밀리에,A14380605,,,,f
333,10656,광장동 광나루현대,A14381407,,,,f
334,10656,광장현대3단지아파트,A14381415,,,,f
335,10656,광장동금호베스트빌,A14381504,,,,f
336,10656,"광장삼성1,2차",A14381506,,,,f
337,10656,광장현대9차,A14381508,,,,f
338,10656,광장현대8단지,A14381510,,,,f
339,10656,광장현대5단지,A14381512,,,,f
340,10656,광장청구,A14381513,,,,f
341,10656,광장현대파크빌,A14381516,,,,f
342,10657,롯데캐슬이스트폴 아파트,A10020506,,,,f
343,10657,더포디엄830,A10020686,,,,f
344,10657,어울채행복주택,A10020868,,,,f
345,10657,이튼타워리버1차,A10022137,,,,f
346,10657,자양9차현대홈타운아파트,A10022362,,,,f
347,10657,이튼타워리버2차아파트,A10022641,,,,f
348,10657,롯데캐슬 리버파크 시그니처 아파트,A10023099,,,,f
349,10657,광진한화꿈에그린아파트,A10023282,,,,f
350,10657,자양하늘채베르,A10023336,,,,f
351,10657,자양호반써밋아파트,A10024132,,,,f
352,10657,금강KCC아파트,A10024154,,,,f
353,10657,ym프라젠스파아파트,A10024965,,,,f
354,10657,강변아이파크아파트,A10026399,,,,f
355,10657,래미안 프리미어 팰리스,A10026720,,,,f
356,10657,자양경남아너스빌,A14319001,,,,f
357,10657,자양한강극동,A14319002,,,,f
358,10657,자양현대,A14319003,,,,f
359,10657,자양한강현대,A14319005,,,,f
360,10657,자양2차현대,A14319006,,,,f
361,10657,자양현대홈타운8차,A14319007,,,,f
362,10657,자양대동,A14319008,,,,f
363,10657,자양로얄동아,A14319009,,,,f
364,10657,한강우성아파트,A14319010,,,,f
365,10657,자양우성1차,A14319011,,,,f
366,10657,자양더샵스타시티,A14319012,,,,f
367,10657,한강성원,A14319013,,,,f
368,10657,구의현대홈시티,A14319015,,,,f
369,10657,현대강변,A14319201,,,,f
370,10657,자양현대5차,A14319203,,,,f
371,10657,자양현대3차,A14319204,,,,f
372,10657,자양현대6차,A14319301,,,,f
373,10657,자양우방리버파크,A14319302,,,,f
374,10657,자양현대홈타운10차,A14319303,,,,f
375,10657,광진트라팰리스,A14319305,,,,f
376,10657,이튼타워리버3차,A14319306,,,,f
377,10657,자양한라,A14319307,,,,f
378,10657,자양우성7차,A14319311,,,,f
379,10657,우성6,A14375801,,,,f
380,10657,한솔리베르,A14376501,,,,f
381,10657,이튼타워리버5차,A14377402,,,,f
382,10657,자양우성2차,A14386109,,,,f
383,10657,자양우성3차,A14386110,,,,f
384,10657,자양경남,A14386802,,,,f
385,10657,자양한양,A14387605,,,,f
386,10657,자양7차현대홈타운,A14388204,,,,f
387,10657,자양동삼성아파트,A14388208,,,,f
388,10658,광진코지웰,A10021996,,,,f
389,10658,동도센트리움캠퍼스파크,A10022135,,,,f
390,10658,씨즈건대힐스,A10022318,,,,f
391,10658,아스하임4차,A10025404,,,,f
392,10658,화양현대,A14313001,,,,f
393,10659,광진동양파라곤,A10022248,,,,f
394,10659,광진We’vePark,A10028012,,,,f
395,10659,군자일성파크,A14383901,,,,f
396,10661,신설동역 자이르네,A10020429,,,,f
397,10661,신설동 지웰홈스,A10026147,,,,f
398,10662,힐스테이트청량리메트로블,A10020343,,,,f
399,10662,청계한양아이클래스,A10022979,,,,f
400,10662,청량리역 한양수자인 그라시엘,A10023188,,,,f
401,10662,청량리역해링턴플레이스,A10023389,,,,f
402,10662,래미안 엘리니티,A10023633,,,,f
403,10662,e편한세상 청계 센트럴포레,A10024042,,,,f
404,10662,동대문푸르지오시티,A10027274,,,,f
405,10662,용두 롯데 캐슬리치 아파트,A10028080,,,,f
406,10662,용두두산위브,A13007001,,,,f
407,10662,용두롯데캐슬피렌체,A13007002,,,,f
408,10662,용두신동아,A13007004,,,,f
409,10662,래미안허브리츠,A13070301,,,,f
410,10662,래미안용두1차,A13070302,,,,f
411,10663,리스트안암,A10020729,,,,f
412,10663,제기현대,A13006002,,,,f
413,10663,제기이수브라운스톤,A13006003,,,,f
414,10663,제기한신,A13006101,,,,f
415,10663,제기한신제2임대아파트,A13077201,,,,f
416,10663,제기안암골벽산,A13086101,,,,f
417,10664,전농하우스토리,A10020757,,,,f
418,10664,청량리역 롯데캐슬 SKY-L65,A10023083,,,,f
419,10664,롯데캐슬노블레스,A10026180,,,,f
420,10664,래미안아름숲,A13002002,,,,f
421,10664,전농동아임대,A13071301,,,,f
422,10664,래미안크레시티,A13071302,,,,f
423,10664,전농SK제2(임대),A13084802,,,,f
424,10664,전농우성,A13084803,,,,f
425,10664,전농SK,A13084804,,,,f
426,10664,전농삼성,A13085301,,,,f
427,10664,전농동아,A13085901,,,,f
428,10664,전농동신성미소지움아파트,A13085902,,,,f
429,10665,e편한세상답십리아르테포레아파트,A10020731,,,,f
430,10665,청계지웰에스테이트,A10020851,,,,f
431,10665,보광타워,A10020888,,,,f
432,10665,한신휴플러스그린파크 아파트,A10022046,,,,f
433,10665,청솔2차우성아파트,A10022258,,,,f
434,10665,청계벽산메가트리움,A10022377,,,,f
435,10665,청계푸르지오시티,A10023891,,,,f
436,10665,답십리파크자이,A10025754,,,,f
437,10665,힐스테이트청계,A10026104,,,,f
438,10665,래미안미드카운티,A10026232,,,,f
439,10665,답십리한화아파트,A10026779,,,,f
440,10665,현대썬앤빌청계,A10027089,,,,f
441,10665,센시티일육,A10028042,,,,f
442,10665,답십리동서울한양,A13003002,,,,f
443,10665,답십리두산위브,A13003003,,,,f
444,10665,청계한신휴플러스,A13003005,,,,f
445,10665,래미안위브,A13003007,,,,f
446,10665,답십리두산,A13003201,,,,f
447,10665,답십리청솔우성,A13003202,,,,f
448,10665,세양청마루,A13003402,,,,f
449,10665,답십리우성그린,A13003404,,,,f
450,10665,답십리동답한신,A13003405,,,,f
451,10665,답십리동아,A13003406,,,,f
452,10665,래미안엘파인,A13075402,,,,f
453,10665,답십리청솔우성제2,A13075403,,,,f
454,10665,답십리동아제2,A13075404,,,,f
455,10665,답십리두산제2,A13075405,,,,f
456,10665,답십리대우,A13080201,,,,f
457,10665,신답경남아파트,A13080702,,,,f
458,10665,답십리대림,A13080801,,,,f
459,10666,장안동  청년주택 하트리움,A10020768,,,,f
460,10666,신부파스카 5차,A10021037,,,,f
461,10666,정은스카이빌 아파트,A10021586,,,,f
462,10666,장한평월드메르디앙 1차아파트,A10021838,,,,f
463,10666,장안월드메르디앙2차아파트,A10021855,,,,f
464,10666,일성트루엘아파트,A10022117,,,,f
465,10666,장안3차현대홈타운,A10022452,,,,f
466,10666,신일해피트리2차아파트,A10023253,,,,f
467,10666,금강아미움아파트,A10024892,,,,f
468,10666,동대문더퍼스트데시앙아파트,A10025227,,,,f
469,10666,동대문서희스타힐스,A10025509,,,,f
470,10666,현대썬앤빌601,A10027877,,,,f
471,10666,장안2차현대홈타운,A13010001,,,,f
472,10666,장안삼성쉐르빌,A13010002,,,,f
473,10666,장안현대,A13010003,,,,f
474,10666,장안현대힐스테이트,A13010004,,,,f
475,10666,래미안장안2차,A13010005,,,,f
476,10666,장안현대홈타운,A13010006,,,,f
477,10666,장안위더스빌,A13078701,,,,f
478,10666,래미안장안,A13084101,,,,f
479,10666,장안한신,A13084701,,,,f
480,10667,청량리홍릉동부임대,A13071201,,,,f
481,10667,청량리현대,A13086701,,,,f
482,10667,청량리한신1차,A13086703,,,,f
483,10667,청량리한신,A13086704,,,,f
484,10667,청량리미주,A13086705,,,,f
485,10667,청량리홍릉동부,A13086802,,,,f
486,10668,한일베라체캠퍼스,A10023539,,,,f
487,10668,회기힐스테이트,A13070101,,,,f
488,10668,청량리신현대,A13087201,,,,f
489,10669,휘경자이디센시아,A10020570,,,,f
490,10669,회기역 하트리움,A10023368,,,,f
491,10669,이문휘경지웰에스테이트,A10024082,,,,f
492,10669,서울휘경행복주택,A10024244,,,,f
493,10669,휘경 해모로 프레스티지 아파트,A10025015,,,,f
494,10669,휘경SK뷰아파트,A10025410,,,,f
495,10669,휘경현대아파트,A10027101,,,,f
496,10669,휘경동양1.2차,A13009001,,,,f
497,10669,휘경주공1단지,A13009002,,,,f
498,10669,브라운스톤휘경,A13009003,,,,f
499,10669,휘경롯데낙천대,A13009101,,,,f
500,10669,휘경동일하이빌,A13009202,,,,f
501,10669,휘경동일스위트리버,A13009206,,,,f
502,10669,휘경 미소지움아파트,A13077702,,,,f
503,10669,휘경롯데1차,A13077703,,,,f
504,10669,휘경센트레빌,A13078301,,,,f
505,10669,휘경서울가든,A13087401,,,,f
506,10669,휘경베스트빌현대,A13087405,,,,f
507,10669,휘경주공2단지,A13087407,,,,f
508,10670,이문아이파크자이,A10020344,,,,f
509,10670,래미안라그란데,A10020919,,,,f
510,10670,이문2차푸르지오아파트,A10024594,,,,f
511,10670,이문KCC웰츠타워,A10026322,,,,f
512,10670,신이문금호어울림,A13008001,,,,f
513,10670,이문삼성래미안아파트,A13076801,,,,f
514,10670,대림아파트201동,A13079401,,,,f
515,10670,이문현대임대,A13079402,,,,f
516,10670,이문쌍용임대,A13079403,,,,f
517,10670,이문삼익아파트,A13082501,,,,f
518,10670,이문중앙하이츠빌,A13082502,,,,f
519,10670,이문1차푸르지오,A13082702,,,,f
520,10670,이문현대,A13082703,,,,f
521,10670,이문쌍용,A13082704,,,,f
522,10670,이문e-편한세상,A13082805,,,,f
523,10670,래미안이문2차,A13083102,,,,f
524,10623,면목신우아파트,A10021752,,,,f
525,10623,현대휴온아파트,A10021891,,,,f
526,10623,용마산모아엘가파크포레,A10023384,,,,f
527,10623,면목1차두산아파트,A10023606,,,,f
528,10623,중랑지웰에스테이트,A10023835,,,,f
529,10623,면목풍림아파트,A10024366,,,,f
530,10623,쌍용더플래티넘용마산,A10024443,,,,f
531,10623,면목 라온 프라이빗 아파트,A10024703,,,,f
532,10623,사가정 센트럴 아이파크 아파트,A10024741,,,,f
533,10623,한양수자인사가정파크아파트,A10025159,,,,f
534,10623,용마산하늘채아파트,A10028033,,,,f
535,10623,면목마젤란21,A13120001,,,,f
536,10623,면목두산6차,A13120003,,,,f
537,10623,면목경남아너스빌,A13120403,,,,f
538,10623,용마산금호어울림,A13120701,,,,f
539,10623,면목금호어울림,A13120704,,,,f
540,10623,일신강변,A13175101,,,,f
541,10623,솔루테,A13175102,,,,f
542,10623,면목한신,A13175103,,,,f
543,10623,면목,A13177701,,,,f
544,10623,면목두원,A13177702,,,,f
545,10623,면목신성미소지움,A13181201,,,,f
546,10623,용마금호타운,A13181203,,,,f
547,10623,용마한신2차아파트,A13183202,,,,f
548,10623,용마한신,A13183204,,,,f
549,10623,용마동아아파트,A13183303,,,,f
550,10623,면목대원칸타빌,A13183405,,,,f
551,10623,면목삼익,A13183502,,,,f
552,10623,면목늘푸른동아아파트,A13183504,,,,f
553,10623,아남리치카운티,A13183701,,,,f
554,10623,"면목두산4,5단지",A13184107,,,,f
555,10623,면목현대,A13184208,,,,f
556,10623,면목신성은하수,A13184301,,,,f
557,10623,면목삼호,A13184401,,,,f
558,10623,면목성원,A13184502,,,,f
559,10623,면목두산2.3차,A13188406,,,,f
560,10624,와이센트럴시티상봉,A10020423,,,,f
561,10624,세이지움상봉,A10020428,,,,f
562,10624,상봉베스트원아파트,A10020694,,,,f
563,10624,상봉타워,A10020884,,,,f
564,10624,상봉 동양엔파트,A10022528,,,,f
565,10624,봄작시티 24,A10022775,,,,f
566,10624,상봉듀오트리스,A10027670,,,,f
567,10624,상봉건영캐스빌,A13122001,,,,f
568,10624,상봉프레미어스엠코,A13122002,,,,f
