region_id,region_name,region_code,city_name,created_at,updated_at,is_deleted
1,물치리,5183035025,강원특별자치도,2026-01-13 13:16:13.388277,2026-01-13 13:16:13.38828,f
2,간곡리,5183035026,강원특별자치도,2026-01-13 13:16:13.408777,2026-01-13 13:16:13.40878,f
3,둔전리,5183035027,강원특별자치도,2026-01-13 13:16:13.416367,2026-01-13 13:16:13.416371,f
4,석교리,5183035028,강원특별자치도,2026-01-13 13:16:13.42634,2026-01-13 13:16:13.426346,f
5,침교리,5183035029,강원특별자치도,2026-01-13 13:16:13.436915,2026-01-13 13:16:13.436919,f
6,회룡리,5183035030,강원특별자치도,2026-01-13 13:16:13.441569,2026-01-13 13:16:13.441573,f
7,금풍리,5183035031,강원특별자치도,2026-01-13 13:16:13.446474,2026-01-13 13:16:13.446478,f
8,사교리,5183035032,강원특별자치도,2026-01-13 13:16:13.451223,2026-01-13 13:16:13.451226,f
9,방축리,5183035033,강원특별자치도,2026-01-13 13:16:13.455791,2026-01-13 13:16:13.455794,f
10,답리,5183035034,강원특별자치도,2026-01-13 13:16:13.464492,2026-01-13 13:16:13.464498,f
11,광석리,5183035035,강원특별자치도,2026-01-13 13:16:13.470343,2026-01-13 13:16:13.470346,f
12,정암리,5183035036,강원특별자치도,2026-01-13 13:16:13.476545,2026-01-13 13:16:13.476552,f
13,용호리,5183035037,강원특별자치도,2026-01-13 13:16:13.489712,2026-01-13 13:16:13.489718,f
14,장산리,5183035038,강원특별자치도,2026-01-13 13:16:13.499578,2026-01-13 13:16:13.49958,f
15,전진리,5183035039,강원특별자치도,2026-01-13 13:16:13.505159,2026-01-13 13:16:13.505162,f
16,주청리,5183035040,강원특별자치도,2026-01-13 13:16:13.510516,2026-01-13 13:16:13.510518,f
17,적은리,5183035041,강원특별자치도,2026-01-13 13:16:13.515496,2026-01-13 13:16:13.515498,f
18,물갑리,5183035042,강원특별자치도,2026-01-13 13:16:13.519831,2026-01-13 13:16:13.519835,f
19,하왕도리,5183032037,강원특별자치도,2026-01-13 13:16:13.524334,2026-01-13 13:16:13.524337,f
20,도화리,5183032038,강원특별자치도,2026-01-13 13:16:13.532977,2026-01-13 13:16:13.53298,f
21,송현리,5183032039,강원특별자치도,2026-01-13 13:16:13.538162,2026-01-13 13:16:13.538164,f
22,주리,5183032040,강원특별자치도,2026-01-13 13:16:13.543921,2026-01-13 13:16:13.543923,f
23,여운포리,5183032041,강원특별자치도,2026-01-13 13:16:13.548188,2026-01-13 13:16:13.548189,f
24,상운리,5183032042,강원특별자치도,2026-01-13 13:16:13.552348,2026-01-13 13:16:13.55235,f
25,밀양리,5183032043,강원특별자치도,2026-01-13 13:16:13.556057,2026-01-13 13:16:13.556058,f
26,우암리,5183032044,강원특별자치도,2026-01-13 13:16:13.560134,2026-01-13 13:16:13.560136,f
27,현북면,5183033000,강원특별자치도,2026-01-13 13:16:13.567056,2026-01-13 13:16:13.567059,f
28,잔교리,5183033021,강원특별자치도,2026-01-13 13:16:13.57231,2026-01-13 13:16:13.572314,f
29,기사문리,5183033022,강원특별자치도,2026-01-13 13:16:13.576542,2026-01-13 13:16:13.576544,f
30,명지리,5183033023,강원특별자치도,2026-01-13 13:16:13.581945,2026-01-13 13:16:13.581948,f
31,장리,5183033024,강원특별자치도,2026-01-13 13:16:13.586475,2026-01-13 13:16:13.586478,f
32,도리,5183033025,강원특별자치도,2026-01-13 13:16:13.590236,2026-01-13 13:16:13.590253,f
33,말곡리,5183033026,강원특별자치도,2026-01-13 13:16:13.594203,2026-01-13 13:16:13.594206,f
34,대치리,5183033027,강원특별자치도,2026-01-13 13:16:13.602235,2026-01-13 13:16:13.602256,f
35,상광정리,5183033028,강원특별자치도,2026-01-13 13:16:13.607685,2026-01-13 13:16:13.607689,f
36,중광정리,5183033029,강원특별자치도,2026-01-13 13:16:13.612052,2026-01-13 13:16:13.612054,f
37,하광정리,5183033030,강원특별자치도,2026-01-13 13:16:13.616644,2026-01-13 13:16:13.616647,f
38,어성전리,5183033031,강원특별자치도,2026-01-13 13:16:13.622037,2026-01-13 13:16:13.622039,f
39,원일전리,5183033032,강원특별자치도,2026-01-13 13:16:13.628216,2026-01-13 13:16:13.628218,f
40,면옥치리,5183033033,강원특별자치도,2026-01-13 13:16:13.637265,2026-01-13 13:16:13.637268,f
41,법수치리,5183033034,강원특별자치도,2026-01-13 13:16:13.641811,2026-01-13 13:16:13.641814,f
42,현남면,5183034000,강원특별자치도,2026-01-13 13:16:13.647468,2026-01-13 13:16:13.64747,f
43,인구리,5183034021,강원특별자치도,2026-01-13 13:16:13.651929,2026-01-13 13:16:13.651931,f
44,북분리,5183034022,강원특별자치도,2026-01-13 13:16:13.656306,2026-01-13 13:16:13.656309,f
45,동산리,5183034023,강원특별자치도,2026-01-13 13:16:13.660833,2026-01-13 13:16:13.660836,f
46,시변리,5183034024,강원특별자치도,2026-01-13 13:16:13.665634,2026-01-13 13:16:13.665636,f
47,정자리,5183034025,강원특별자치도,2026-01-13 13:16:13.670516,2026-01-13 13:16:13.670519,f
48,광진리,5183034026,강원특별자치도,2026-01-13 13:16:13.676196,2026-01-13 13:16:13.676198,f
49,전포매리,5183034027,강원특별자치도,2026-01-13 13:16:13.680123,2026-01-13 13:16:13.680125,f
50,후포매리,5183034028,강원특별자치도,2026-01-13 13:16:13.684685,2026-01-13 13:16:13.684688,f
51,견불리,5183034029,강원특별자치도,2026-01-13 13:16:13.690223,2026-01-13 13:16:13.690228,f
52,상월천리,5183034030,강원특별자치도,2026-01-13 13:16:13.694587,2026-01-13 13:16:13.694589,f
53,하월천리,5183034031,강원특별자치도,2026-01-13 13:16:13.699507,2026-01-13 13:16:13.699509,f
54,창리,5183034032,강원특별자치도,2026-01-13 13:16:13.705303,2026-01-13 13:16:13.705305,f
55,임호정리,5183034033,강원특별자치도,2026-01-13 13:16:13.71076,2026-01-13 13:16:13.710763,f
56,원포리,5183034034,강원특별자치도,2026-01-13 13:16:13.715095,2026-01-13 13:16:13.715098,f
57,지리,5183034035,강원특별자치도,2026-01-13 13:16:13.719111,2026-01-13 13:16:13.719112,f
58,지경리,5183034036,강원특별자치도,2026-01-13 13:16:13.72299,2026-01-13 13:16:13.722992,f
59,입암리,5183034037,강원특별자치도,2026-01-13 13:16:13.727475,2026-01-13 13:16:13.727477,f
60,남애리,5183034038,강원특별자치도,2026-01-13 13:16:13.731678,2026-01-13 13:16:13.73168,f
61,주리,5183034039,강원특별자치도,2026-01-13 13:16:13.737325,2026-01-13 13:16:13.737327,f
62,두리,5183034040,강원특별자치도,2026-01-13 13:16:13.741887,2026-01-13 13:16:13.74189,f
63,죽리,5183034041,강원특별자치도,2026-01-13 13:16:13.74637,2026-01-13 13:16:13.746372,f
64,강현면,5183035000,강원특별자치도,2026-01-13 13:16:13.750371,2026-01-13 13:16:13.750374,f
65,상복리,5183035021,강원특별자치도,2026-01-13 13:16:13.754896,2026-01-13 13:16:13.754898,f
66,중복리,5183035022,강원특별자치도,2026-01-13 13:16:13.762657,2026-01-13 13:16:13.762659,f
67,하복리,5183035023,강원특별자치도,2026-01-13 13:16:13.768312,2026-01-13 13:16:13.768314,f
68,강선리,5183035024,강원특별자치도,2026-01-13 13:16:13.772498,2026-01-13 13:16:13.772499,f
69,송암리,5183025027,강원특별자치도,2026-01-13 13:16:13.777229,2026-01-13 13:16:13.777231,f
70,월리,5183025028,강원특별자치도,2026-01-13 13:16:13.781921,2026-01-13 13:16:13.781924,f
71,조산리,5183025029,강원특별자치도,2026-01-13 13:16:13.786048,2026-01-13 13:16:13.786051,f
72,사천리,5183025030,강원특별자치도,2026-01-13 13:16:13.789765,2026-01-13 13:16:13.789767,f
73,포월리,5183025031,강원특별자치도,2026-01-13 13:16:13.797165,2026-01-13 13:16:13.797167,f
74,기리,5183025032,강원특별자치도,2026-01-13 13:16:13.803194,2026-01-13 13:16:13.8032,f
75,정손리,5183025033,강원특별자치도,2026-01-13 13:16:13.808652,2026-01-13 13:16:13.808656,f
76,감곡리,5183025034,강원특별자치도,2026-01-13 13:16:13.814005,2026-01-13 13:16:13.814008,f
77,서문리,5183025035,강원특별자치도,2026-01-13 13:16:13.820109,2026-01-13 13:16:13.820111,f
78,내곡리,5183025036,강원특별자치도,2026-01-13 13:16:13.827197,2026-01-13 13:16:13.8272,f
79,임천리,5183025037,강원특별자치도,2026-01-13 13:16:13.831592,2026-01-13 13:16:13.831594,f
80,거마리,5183025038,강원특별자치도,2026-01-13 13:16:13.837026,2026-01-13 13:16:13.837028,f
81,화일리,5183025039,강원특별자치도,2026-01-13 13:16:13.841617,2026-01-13 13:16:13.841619,f
82,서면,5183031000,강원특별자치도,2026-01-13 13:16:13.846271,2026-01-13 13:16:13.846273,f
83,갈천리,5183031021,강원특별자치도,2026-01-13 13:16:13.850755,2026-01-13 13:16:13.85076,f
84,수리,5183031022,강원특별자치도,2026-01-13 13:16:13.855271,2026-01-13 13:16:13.855276,f
85,논화리,5183031023,강원특별자치도,2026-01-13 13:16:13.861013,2026-01-13 13:16:13.861017,f
86,용소리,5183031024,강원특별자치도,2026-01-13 13:16:13.866512,2026-01-13 13:16:13.866514,f
87,내현리,5183031025,강원특별자치도,2026-01-13 13:16:13.87172,2026-01-13 13:16:13.871722,f
88,용천리,5183031026,강원특별자치도,2026-01-13 13:16:13.876099,2026-01-13 13:16:13.876101,f
89,북평리,5183031027,강원특별자치도,2026-01-13 13:16:13.879944,2026-01-13 13:16:13.879947,f
90,범부리,5183031028,강원특별자치도,2026-01-13 13:16:13.885543,2026-01-13 13:16:13.885546,f
91,상평리,5183031029,강원특별자치도,2026-01-13 13:16:13.890262,2026-01-13 13:16:13.890266,f
92,장승리,5183031030,강원특별자치도,2026-01-13 13:16:13.894452,2026-01-13 13:16:13.894453,f
93,서선리,5183031031,강원특별자치도,2026-01-13 13:16:13.901378,2026-01-13 13:16:13.901383,f
94,가라피리,5183031032,강원특별자치도,2026-01-13 13:16:13.906313,2026-01-13 13:16:13.906315,f
95,오색리,5183031033,강원특별자치도,2026-01-13 13:16:13.910335,2026-01-13 13:16:13.910338,f
96,영덕리,5183031034,강원특별자치도,2026-01-13 13:16:13.915046,2026-01-13 13:16:13.915047,f
97,서림리,5183031035,강원특별자치도,2026-01-13 13:16:13.919109,2026-01-13 13:16:13.919116,f
98,미천리,5183031036,강원특별자치도,2026-01-13 13:16:13.923578,2026-01-13 13:16:13.923582,f
99,북암리,5183031037,강원특별자치도,2026-01-13 13:16:13.928622,2026-01-13 13:16:13.928624,f
100,송천리,5183031038,강원특별자치도,2026-01-13 13:16:13.935042,2026-01-13 13:16:13.935045,f
101,송어리,5183031039,강원특별자치도,2026-01-13 13:16:13.940639,2026-01-13 13:16:13.940641,f
102,공수전리,5183031040,강원특별자치도,2026-01-13 13:16:13.947078,2026-01-13 13:16:13.947082,f
103,손양면,5183032000,강원특별자치도,2026-01-13 13:16:13.952311,2026-01-13 13:16:13.952315,f
104,동호리,5183032021,강원특별자치도,2026-01-13 13:16:13.956569,2026-01-13 13:16:13.95657,f
105,금강리,5183032022,강원특별자치도,2026-01-13 13:16:13.960845,2026-01-13 13:16:13.960848,f
106,송전리,5183032023,강원특별자치도,2026-01-13 13:16:13.966607,2026-01-13 13:16:13.96661,f
107,가평리,5183032024,강원특별자치도,2026-01-13 13:16:13.975378,2026-01-13 13:16:13.97538,f
108,오산리,5183032025,강원특별자치도,2026-01-13 13:16:13.982464,2026-01-13 13:16:13.982466,f
109,삽존리,5183032026,강원특별자치도,2026-01-13 13:16:13.987794,2026-01-13 13:16:13.987797,f
110,석계리,5183032027,강원특별자치도,2026-01-13 13:16:13.994567,2026-01-13 13:16:13.994569,f
111,학포리,5183032028,강원특별자치도,2026-01-13 13:16:13.999586,2026-01-13 13:16:13.999589,f
112,수여리,5183032029,강원특별자치도,2026-01-13 13:16:14.004979,2026-01-13 13:16:14.004985,f
113,상양혈리,5183032030,강원특별자치도,2026-01-13 13:16:14.010495,2026-01-13 13:16:14.010498,f
114,하양혈리,5183032031,강원특별자치도,2026-01-13 13:16:14.019921,2026-01-13 13:16:14.019927,f
115,부소치리,5183032032,강원특별자치도,2026-01-13 13:16:14.03145,2026-01-13 13:16:14.031453,f
116,수산리,5183032033,강원특별자치도,2026-01-13 13:16:14.035512,2026-01-13 13:16:14.035514,f
117,와리,5183032034,강원특별자치도,2026-01-13 13:16:14.03927,2026-01-13 13:16:14.039272,f
118,간리,5183032035,강원특별자치도,2026-01-13 13:16:14.043397,2026-01-13 13:16:14.043399,f
119,상왕도리,5183032036,강원특별자치도,2026-01-13 13:16:14.04792,2026-01-13 13:16:14.047923,f
120,가진리,5182032023,강원특별자치도,2026-01-13 13:16:14.0564,2026-01-13 13:16:14.056403,f
121,공현진리,5182032024,강원특별자치도,2026-01-13 13:16:14.064342,2026-01-13 13:16:14.064346,f
122,오봉리,5182032025,강원특별자치도,2026-01-13 13:16:14.069232,2026-01-13 13:16:14.069235,f
123,인정리,5182032026,강원특별자치도,2026-01-13 13:16:14.073272,2026-01-13 13:16:14.073274,f
124,구성리,5182032027,강원특별자치도,2026-01-13 13:16:14.077551,2026-01-13 13:16:14.077553,f
125,마좌리,5182032028,강원특별자치도,2026-01-13 13:16:14.081834,2026-01-13 13:16:14.081836,f
126,삼포리,5182032029,강원특별자치도,2026-01-13 13:16:14.087772,2026-01-13 13:16:14.087774,f
127,야촌리,5182032030,강원특별자치도,2026-01-13 13:16:14.091977,2026-01-13 13:16:14.091978,f
128,문암진리,5182032031,강원특별자치도,2026-01-13 13:16:14.099504,2026-01-13 13:16:14.099506,f
129,송암리,5182032032,강원특별자치도,2026-01-13 13:16:14.104448,2026-01-13 13:16:14.10445,f
130,토성면,5182033000,강원특별자치도,2026-01-13 13:16:14.108903,2026-01-13 13:16:14.108904,f
131,천진리,5182033021,강원특별자치도,2026-01-13 13:16:14.112939,2026-01-13 13:16:14.112941,f
132,청간리,5182033022,강원특별자치도,2026-01-13 13:16:14.11735,2026-01-13 13:16:14.117352,f
133,아야진리,5182033023,강원특별자치도,2026-01-13 13:16:14.121401,2026-01-13 13:16:14.121403,f
134,교암리,5182033024,강원특별자치도,2026-01-13 13:16:14.126427,2026-01-13 13:16:14.126429,f
135,백촌리,5182033025,강원특별자치도,2026-01-13 13:16:14.132649,2026-01-13 13:16:14.132652,f
136,운봉리,5182033026,강원특별자치도,2026-01-13 13:16:14.13868,2026-01-13 13:16:14.138682,f
137,학야리,5182033027,강원특별자치도,2026-01-13 13:16:14.144406,2026-01-13 13:16:14.144408,f
138,도원리,5182033028,강원특별자치도,2026-01-13 13:16:14.148722,2026-01-13 13:16:14.148724,f
139,용암리,5182033029,강원특별자치도,2026-01-13 13:16:14.152856,2026-01-13 13:16:14.152858,f
140,신평리,5182033030,강원특별자치도,2026-01-13 13:16:14.156694,2026-01-13 13:16:14.156696,f
141,인흥리,5182033031,강원특별자치도,2026-01-13 13:16:14.160954,2026-01-13 13:16:14.160956,f
142,성천리,5182033032,강원특별자치도,2026-01-13 13:16:14.165771,2026-01-13 13:16:14.165774,f
143,원암리,5182033033,강원특별자치도,2026-01-13 13:16:14.172643,2026-01-13 13:16:14.172645,f
144,용촌리,5182033034,강원특별자치도,2026-01-13 13:16:14.178282,2026-01-13 13:16:14.178285,f
145,봉포리,5182033035,강원특별자치도,2026-01-13 13:16:14.183256,2026-01-13 13:16:14.183259,f
146,성대리,5182033036,강원특별자치도,2026-01-13 13:16:14.187286,2026-01-13 13:16:14.187289,f
147,금화정리,5182033037,강원특별자치도,2026-01-13 13:16:14.192005,2026-01-13 13:16:14.192008,f
148,수동면,5182034000,강원특별자치도,2026-01-13 13:16:14.195795,2026-01-13 13:16:14.195797,f
149,신대리,5182034021,강원특별자치도,2026-01-13 13:16:14.199812,2026-01-13 13:16:14.199814,f
150,외면리,5182034022,강원특별자치도,2026-01-13 13:16:14.207527,2026-01-13 13:16:14.20753,f
151,덕산리,5182034023,강원특별자치도,2026-01-13 13:16:14.21251,2026-01-13 13:16:14.212513,f
152,사비리,5182034024,강원특별자치도,2026-01-13 13:16:14.217365,2026-01-13 13:16:14.217368,f
153,고미성리,5182034025,강원특별자치도,2026-01-13 13:16:14.222944,2026-01-13 13:16:14.222949,f
154,신탄리,5182034026,강원특별자치도,2026-01-13 13:16:14.228892,2026-01-13 13:16:14.228896,f
155,사천리,5182034027,강원특별자치도,2026-01-13 13:16:14.233176,2026-01-13 13:16:14.233178,f
156,상원리,5182034028,강원특별자치도,2026-01-13 13:16:14.242632,2026-01-13 13:16:14.242635,f
157,양양군,5183000000,강원특별자치도,2026-01-13 13:16:14.247711,2026-01-13 13:16:14.247713,f
158,양양읍,5183025000,강원특별자치도,2026-01-13 13:16:14.251742,2026-01-13 13:16:14.251744,f
159,남문리,5183025021,강원특별자치도,2026-01-13 13:16:14.255638,2026-01-13 13:16:14.25564,f
160,구교리,5183025022,강원특별자치도,2026-01-13 13:16:14.265168,2026-01-13 13:16:14.265171,f
161,성내리,5183025023,강원특별자치도,2026-01-13 13:16:14.270894,2026-01-13 13:16:14.270897,f
162,군행리,5183025024,강원특별자치도,2026-01-13 13:16:14.275093,2026-01-13 13:16:14.275096,f
163,연창리,5183025025,강원특별자치도,2026-01-13 13:16:14.27883,2026-01-13 13:16:14.278831,f
164,청곡리,5183025026,강원특별자치도,2026-01-13 13:16:14.283012,2026-01-13 13:16:14.283015,f
165,광산리,5182025029,강원특별자치도,2026-01-13 13:16:14.287976,2026-01-13 13:16:14.287978,f
166,어천리,5182025030,강원특별자치도,2026-01-13 13:16:14.292376,2026-01-13 13:16:14.292378,f
167,장신리,5182025031,강원특별자치도,2026-01-13 13:16:14.300139,2026-01-13 13:16:14.300142,f
168,진부리,5182025032,강원특별자치도,2026-01-13 13:16:14.305435,2026-01-13 13:16:14.305438,f
169,탑동리,5182025033,강원특별자치도,2026-01-13 13:16:14.310031,2026-01-13 13:16:14.310033,f
170,선유실리,5182025034,강원특별자치도,2026-01-13 13:16:14.314365,2026-01-13 13:16:14.314367,f
171,금수리,5182025035,강원특별자치도,2026-01-13 13:16:14.318259,2026-01-13 13:16:14.318261,f
172,탑현리,5182025036,강원특별자치도,2026-01-13 13:16:14.322566,2026-01-13 13:16:14.322568,f
173,흘리,5182025037,강원특별자치도,2026-01-13 13:16:14.326984,2026-01-13 13:16:14.326986,f
174,거진읍,5182025300,강원특별자치도,2026-01-13 13:16:14.333476,2026-01-13 13:16:14.333478,f
175,거진리,5182025321,강원특별자치도,2026-01-13 13:16:14.338116,2026-01-13 13:16:14.33812,f
176,화포리,5182025322,강원특별자치도,2026-01-13 13:16:14.343315,2026-01-13 13:16:14.343317,f
177,원당리,5182025323,강원특별자치도,2026-01-13 13:16:14.347442,2026-01-13 13:16:14.347444,f
178,송정리,5182025324,강원특별자치도,2026-01-13 13:16:14.355639,2026-01-13 13:16:14.355641,f
179,용하리,5182025325,강원특별자치도,2026-01-13 13:16:14.363144,2026-01-13 13:16:14.36315,f
180,산북리,5182025326,강원특별자치도,2026-01-13 13:16:14.368772,2026-01-13 13:16:14.368775,f
181,송강리,5182025327,강원특별자치도,2026-01-13 13:16:14.374805,2026-01-13 13:16:14.374809,f
182,석문리,5182025328,강원특별자치도,2026-01-13 13:16:14.379148,2026-01-13 13:16:14.37915,f
183,초계리,5182025329,강원특별자치도,2026-01-13 13:16:14.383974,2026-01-13 13:16:14.383977,f
184,대대리,5182025330,강원특별자치도,2026-01-13 13:16:14.392615,2026-01-13 13:16:14.392618,f
185,송죽리,5182025331,강원특별자치도,2026-01-13 13:16:14.397391,2026-01-13 13:16:14.397394,f
186,반암리,5182025332,강원특별자치도,2026-01-13 13:16:14.401461,2026-01-13 13:16:14.401464,f
187,송포리,5182025333,강원특별자치도,2026-01-13 13:16:14.406033,2026-01-13 13:16:14.406036,f
188,봉평리,5182025334,강원특별자치도,2026-01-13 13:16:14.41044,2026-01-13 13:16:14.410442,f
189,냉천리,5182025335,강원특별자치도,2026-01-13 13:16:14.414865,2026-01-13 13:16:14.414868,f
190,오정리,5182025336,강원특별자치도,2026-01-13 13:16:14.41956,2026-01-13 13:16:14.419563,f
191,자산리,5182025337,강원특별자치도,2026-01-13 13:16:14.426137,2026-01-13 13:16:14.426139,f
192,현내면,5182031000,강원특별자치도,2026-01-13 13:16:14.43151,2026-01-13 13:16:14.431512,f
193,대진리,5182031021,강원특별자치도,2026-01-13 13:16:14.435984,2026-01-13 13:16:14.435989,f
194,철통리,5182031022,강원특별자치도,2026-01-13 13:16:14.441699,2026-01-13 13:16:14.441703,f
195,초도리,5182031023,강원특별자치도,2026-01-13 13:16:14.447839,2026-01-13 13:16:14.447841,f
196,죽정리,5182031024,강원특별자치도,2026-01-13 13:16:14.452126,2026-01-13 13:16:14.452129,f
197,산학리,5182031025,강원특별자치도,2026-01-13 13:16:14.461384,2026-01-13 13:16:14.461387,f
198,화곡리,5182031026,강원특별자치도,2026-01-13 13:16:14.466589,2026-01-13 13:16:14.466592,f
199,마달리,5182031027,강원특별자치도,2026-01-13 13:16:14.471262,2026-01-13 13:16:14.471264,f
200,마차진리,5182031028,강원특별자치도,2026-01-13 13:16:14.47634,2026-01-13 13:16:14.476344,f
201,명파리,5182031029,강원특별자치도,2026-01-13 13:16:14.481177,2026-01-13 13:16:14.481179,f
202,배봉리,5182031030,강원특별자치도,2026-01-13 13:16:14.487847,2026-01-13 13:16:14.487852,f
203,검장리,5182031032,강원특별자치도,2026-01-13 13:16:14.496286,2026-01-13 13:16:14.49629,f
204,사천리,5182031033,강원특별자치도,2026-01-13 13:16:14.50193,2026-01-13 13:16:14.501934,f
205,송현리,5182031034,강원특별자치도,2026-01-13 13:16:14.506678,2026-01-13 13:16:14.506681,f
206,명호리,5182031035,강원특별자치도,2026-01-13 13:16:14.510905,2026-01-13 13:16:14.510908,f
207,송도진리,5182031036,강원특별자치도,2026-01-13 13:16:14.517799,2026-01-13 13:16:14.517801,f
208,제진리,5182031037,강원특별자치도,2026-01-13 13:16:14.523755,2026-01-13 13:16:14.523758,f
209,대강리,5182031038,강원특별자치도,2026-01-13 13:16:14.528921,2026-01-13 13:16:14.528923,f
210,죽왕면,5182032000,강원특별자치도,2026-01-13 13:16:14.533906,2026-01-13 13:16:14.533908,f
211,오호리,5182032021,강원특별자치도,2026-01-13 13:16:14.538476,2026-01-13 13:16:14.538479,f
212,향목리,5182032022,강원특별자치도,2026-01-13 13:16:14.543815,2026-01-13 13:16:14.543818,f
213,하수내리,5181031031,강원특별자치도,2026-01-13 13:16:14.548937,2026-01-13 13:16:14.548939,f
214,수산리,5181031032,강원특별자치도,2026-01-13 13:16:14.55426,2026-01-13 13:16:14.554262,f
215,소치리,5181031033,강원특별자치도,2026-01-13 13:16:14.560062,2026-01-13 13:16:14.560064,f
216,북면,5181032000,강원특별자치도,2026-01-13 13:16:14.565099,2026-01-13 13:16:14.565101,f
217,원통리,5181032021,강원특별자치도,2026-01-13 13:16:14.571149,2026-01-13 13:16:14.571154,f
218,월학리,5181032022,강원특별자치도,2026-01-13 13:16:14.575424,2026-01-13 13:16:14.575426,f
219,한계리,5181032023,강원특별자치도,2026-01-13 13:16:14.57931,2026-01-13 13:16:14.579314,f
220,용대리,5181032024,강원특별자치도,2026-01-13 13:16:14.588392,2026-01-13 13:16:14.588394,f
221,기린면,5181033000,강원특별자치도,2026-01-13 13:16:14.594569,2026-01-13 13:16:14.594572,f
222,현리,5181033021,강원특별자치도,2026-01-13 13:16:14.59868,2026-01-13 13:16:14.598682,f
223,북리,5181033022,강원특별자치도,2026-01-13 13:16:14.602694,2026-01-13 13:16:14.602696,f
224,서리,5181033023,강원특별자치도,2026-01-13 13:16:14.6105,2026-01-13 13:16:14.610506,f
225,방동리,5181033024,강원특별자치도,2026-01-13 13:16:14.616845,2026-01-13 13:16:14.616847,f
226,진동리,5181033025,강원특별자치도,2026-01-13 13:16:14.624523,2026-01-13 13:16:14.624526,f
227,서화면,5181034000,강원특별자치도,2026-01-13 13:16:14.629137,2026-01-13 13:16:14.629139,f
228,천도리,5181034021,강원특별자치도,2026-01-13 13:16:14.634025,2026-01-13 13:16:14.634029,f
229,서흥리,5181034022,강원특별자치도,2026-01-13 13:16:14.639438,2026-01-13 13:16:14.639442,f
230,서화리,5181034023,강원특별자치도,2026-01-13 13:16:14.643641,2026-01-13 13:16:14.643643,f
231,가전리,5181034024,강원특별자치도,2026-01-13 13:16:14.64811,2026-01-13 13:16:14.648113,f
232,심적리,5181034025,강원특별자치도,2026-01-13 13:16:14.653063,2026-01-13 13:16:14.653076,f
233,서희리,5181034026,강원특별자치도,2026-01-13 13:16:14.65766,2026-01-13 13:16:14.657662,f
234,장승리,5181034027,강원특별자치도,2026-01-13 13:16:14.66485,2026-01-13 13:16:14.664853,f
235,상남면,5181035000,강원특별자치도,2026-01-13 13:16:14.669666,2026-01-13 13:16:14.66967,f
236,상남리,5181035021,강원특별자치도,2026-01-13 13:16:14.675202,2026-01-13 13:16:14.675204,f
237,하남리,5181035022,강원특별자치도,2026-01-13 13:16:14.679295,2026-01-13 13:16:14.679298,f
238,미산리,5181035023,강원특별자치도,2026-01-13 13:16:14.683924,2026-01-13 13:16:14.683926,f
239,김부리,5181035024,강원특별자치도,2026-01-13 13:16:14.692695,2026-01-13 13:16:14.692697,f
240,고성군,5182000000,강원특별자치도,2026-01-13 13:16:14.698997,2026-01-13 13:16:14.698999,f
241,간성읍,5182025000,강원특별자치도,2026-01-13 13:16:14.704332,2026-01-13 13:16:14.704334,f
242,하리,5182025021,강원특별자치도,2026-01-13 13:16:14.709426,2026-01-13 13:16:14.709428,f
243,신안리,5182025022,강원특별자치도,2026-01-13 13:16:14.714928,2026-01-13 13:16:14.71493,f
244,동호리,5182025023,강원특별자치도,2026-01-13 13:16:14.719423,2026-01-13 13:16:14.719426,f
245,봉호리,5182025024,강원특별자치도,2026-01-13 13:16:14.723422,2026-01-13 13:16:14.723424,f
246,상리,5182025025,강원특별자치도,2026-01-13 13:16:14.730686,2026-01-13 13:16:14.73069,f
247,간촌리,5182025026,강원특별자치도,2026-01-13 13:16:14.735524,2026-01-13 13:16:14.735527,f
248,교동리,5182025027,강원특별자치도,2026-01-13 13:16:14.740105,2026-01-13 13:16:14.74011,f
249,해상리,5182025028,강원특별자치도,2026-01-13 13:16:14.745011,2026-01-13 13:16:14.745014,f
250,월운리,5180032027,강원특별자치도,2026-01-13 13:16:14.749549,2026-01-13 13:16:14.749551,f
251,비아리,5180032028,강원특별자치도,2026-01-13 13:16:14.753661,2026-01-13 13:16:14.753663,f
252,사태리,5180032029,강원특별자치도,2026-01-13 13:16:14.757615,2026-01-13 13:16:14.757617,f
253,방산면,5180033000,강원특별자치도,2026-01-13 13:16:14.76369,2026-01-13 13:16:14.763692,f
254,현리,5180033021,강원특별자치도,2026-01-13 13:16:14.769937,2026-01-13 13:16:14.769939,f
255,오미리,5180033022,강원특별자치도,2026-01-13 13:16:14.774051,2026-01-13 13:16:14.774054,f
256,금악리,5180033023,강원특별자치도,2026-01-13 13:16:14.778334,2026-01-13 13:16:14.778337,f
257,장평리,5180033024,강원특별자치도,2026-01-13 13:16:14.783047,2026-01-13 13:16:14.783049,f
258,칠전리,5180033025,강원특별자치도,2026-01-13 13:16:14.787631,2026-01-13 13:16:14.787634,f
259,송현리,5180033026,강원특별자치도,2026-01-13 13:16:14.791674,2026-01-13 13:16:14.791675,f
260,고방산리,5180033027,강원특별자치도,2026-01-13 13:16:14.798257,2026-01-13 13:16:14.798261,f
261,천미리,5180033028,강원특별자치도,2026-01-13 13:16:14.803546,2026-01-13 13:16:14.803548,f
262,건솔리,5180033029,강원특별자치도,2026-01-13 13:16:14.807602,2026-01-13 13:16:14.807605,f
